,Original Url,Meta Description 1
1347,https://www.adforum.com/creative-work/ad/player/34457514/red-flag/the-north-face,case study red flag for the north face by ogilvy shanghai
1348,https://www.adforum.com/creative-work/ad/player/34457718/chalkbot/nike,web advertisingbanners chalkbot for nike by wieden  kennedy
1349,https://www.adforum.com/creative-work/ad/player/34457814/sunrise/powerbar,print sunrise for powerbar by publicis dallas  be great
1350,https://www.adforum.com/creative-work/ad/player/34457815/vultures/powerbar,print vultures for powerbar by publicis dallas  be great
1351,https://www.adforum.com/creative-work/ad/player/34457816/marco-polo/powerbar,television marco polo for powerbar by publicis dallas  be great
1352,https://www.adforum.com/creative-work/ad/player/34457932/our-engineers-have-horses-before-bedtime-and-suffer-from-insomnia/audi,print our engineers have horses before bedtime and suffer from insomnia for audi by almapbbdo   our engineers have horses before bedtime and suffer fro
1353,https://www.adforum.com/creative-work/ad/player/34457933/monogamia-120km-h-nas-estradas-a-sociedade-e-mesmo-cruel/audi,print monogamia 120kmh nas estradas a sociedade é mesmo cruel for audi by almapbbdo   our engineers have horses before bedtime and suffer from insomn
1354,https://www.adforum.com/creative-work/ad/player/34457955/haka/pmu,television  cinema haka for pmu by publicis conseil  now we are doing rugby too
1355,https://www.adforum.com/creative-work/ad/player/34457956/basket/pmu,television  cinema basket for pmu by publicis conseil  now we are doing rugby too
1356,https://www.adforum.com/creative-work/ad/player/34457957/hymn/pmu,television  cinema hymn for pmu by publicis conseil  now we are doing rugby too
1357,https://www.adforum.com/creative-work/ad/player/34457958/tennis/pmu,television  cinema tennis for pmu by publicis conseil  now we are doing rugby too
1358,https://www.adforum.com/creative-work/ad/player/34458205/sand/fox-sports,television sand for fox sports  this one counts
1359,https://www.adforum.com/creative-work/ad/player/34458255/transformation/shaunwhite-skateboarding,web film transformation for shaunwhite skateboarding by cutwater
1360,https://www.adforum.com/creative-work/ad/player/34458257/fastest-means-greatest/nike,television fastest means greatest for nike by wieden  kennedy amsterdam  write the future
1361,https://www.adforum.com/creative-work/ad/player/34458261/funeral/ministry-of-community-development-youth-and-sport,television  cinema funeral for ministry of community development youth and sport by leo burnett singapore
1362,https://www.adforum.com/creative-work/ad/player/34458332/promise-land/directv,television promise land for directv by deutsch  every game every sunday
1363,https://www.adforum.com/creative-work/ad/player/34458333/referee/directv,television referee for directv by deutsch  every game every sunday
1364,https://www.adforum.com/creative-work/ad/player/34458334/time-travel/directv,television time travel for directv by deutsch  every game every sunday
1365,https://www.adforum.com/creative-work/ad/player/34458335/tube-socks/directv,television tube socks for directv by deutsch  every game every sunday
1366,https://www.adforum.com/creative-work/ad/player/34458340/stadium/off,television stadium for off by fcb chicago  keeps bugs off
1367,https://www.adforum.com/creative-work/ad/player/34458342/the-goal-counter/adidas,television the goal counter for adidas by 180 amsterdam  impossible is nothing
1368,https://www.adforum.com/creative-work/ad/player/34458348/cant-believe/lg,television  cinema cant believe for lg by yr london  rkcryr is launching a series of idents for lg electronics on channel 4 and e4 to showcase to 16
1369,https://www.adforum.com/creative-work/ad/player/34458370/hak/harris-bank,television hak for harris bank by element 79  were here to help
1370,https://www.adforum.com/creative-work/ad/player/34458371/slobber/harris-bank,television slobber for harris bank by element 79  were here to help3
1371,https://www.adforum.com/creative-work/ad/player/34458414/twist-all-sports/di-gaspi,pos visibility twist all sports for di gaspi by átomo comunicação
1372,https://www.adforum.com/creative-work/ad/player/34458446/unicef/ea-sports,"print unicef for ea sports by wieden  kennedy amsterdam  summary
ea sports is the leading developer of sports video games with a presence in more than"
1373,https://www.adforum.com/creative-work/ad/player/34458447/t-home/ea-sports,"print thome for ea sports by wieden  kennedy amsterdam  summary
ea sports is the leading developer of sports video games with a presence in more than"
1374,https://www.adforum.com/creative-work/ad/player/34458448/aig/ea-sports,"print aig for ea sports by wieden  kennedy amsterdam  summary
ea sports is the leading developer of sports video games with a presence in more than thi"
1375,https://www.adforum.com/creative-work/ad/player/34458449/warka/ea-sports,"print warka for ea sports by wieden  kennedy amsterdam  summary
ea sports is the leading developer of sports video games with a presence in more than t"
1376,https://www.adforum.com/creative-work/ad/player/34458472/comic-strip-1/adidas,"print comic strip 1 for adidas by 180 amsterdam  summary
the objectives of the adidas campaign were to increase f50 sales without undermining margin to"
1377,https://www.adforum.com/creative-work/ad/player/34458506/lambeau-field/johnsonville,television lambeau field for johnsonville by preston kelly
1378,https://www.adforum.com/creative-work/ad/player/34458578/court/kia,television court for kia by davidgoliath  drive change
1379,https://www.adforum.com/creative-work/ad/player/34458656/warm-up/leif,outdoorout of home warm up for leif by ogilvy  mather ukraine
1380,https://www.adforum.com/creative-work/ad/player/34458703/who-broke-the-vase/mcel,television who broke the vase for mcel by ddb mozambique  you can say everything with your fingers
1381,https://www.adforum.com/creative-work/ad/player/34458717/bet/totesport,television  cinema bet for totesport by bjl group  totesport are a bookmakers famously associated with a horse racing this ads aim is to illustrate the
1382,https://www.adforum.com/creative-work/ad/player/34458729/cheeseheads/directv,television cheeseheads for directv by deutsch
1383,https://www.adforum.com/creative-work/ad/player/34458730/dallas-dog/directv,television dallas dog for directv by deutsch
1384,https://www.adforum.com/creative-work/ad/player/34458731/massfans/directv,television massfans for directv by deutsch
1385,https://www.adforum.com/creative-work/ad/player/34458732/iad-creative/directv,social media iad creative for directv by deutsch
1386,https://www.adforum.com/creative-work/ad/player/34458778/follow-that-cap/new-era,television follow that cap for new era by the brooklyn brothers  grab the cap the pros wear
1387,https://www.adforum.com/creative-work/ad/player/34458801/live-every-litre-trailer/honda,television  cinema live every litre trailer for honda by grey london  live every litre is a social media activated european road trip documentary projec
1388,https://www.adforum.com/creative-work/ad/player/34458815/free-bici/reebok,television free bici for reebok by ddb mexico  your move
1389,https://www.adforum.com/creative-work/ad/player/34458816/hamster/reebok,television hamster for reebok by ddb mexico  your move
1390,https://www.adforum.com/creative-work/ad/player/34458823/noahs-ark/arena,print noahs ark for arena by vmlyr italia  water instinct
1391,https://www.adforum.com/creative-work/ad/player/34458925/ladders/v-isokinetic,web film ladders for v isokinetic by colenso bbdo auckland
1392,https://www.adforum.com/creative-work/ad/player/34458967/injury/sprint,television injury for sprint by goodby silverstein  partners  the now network
1393,https://www.adforum.com/creative-work/ad/player/34458991/axe/gatorade,television axe for gatorade by bbdo argentina  drink it with your team
1394,https://www.adforum.com/creative-work/ad/player/34458992/magician/gatorade,television magician for gatorade by bbdo argentina  drink it with your team
1395,https://www.adforum.com/creative-work/ad/player/34458995/monday-action/espn,television monday action for espn by wieden  kennedy  are you ready for some football this launch spot gets fans in the mood by setting a quick and inun
1396,https://www.adforum.com/creative-work/ad/player/34459006/time-to-collect/vitaminwater,web film time to collect for vitaminwater by zambezi
1397,https://www.adforum.com/creative-work/ad/player/34459033/basketball-billboard/ymca,billboard basketball billboard for ymca by tbwavancouver
1398,https://www.adforum.com/creative-work/ad/player/34459037/nash/sprint,television nash for sprint by goodby silverstein  partners  where amazing happens
1399,https://www.adforum.com/creative-work/ad/player/34459065/football-trick/corona,television football trick for corona by cramerkrasselt  relax responsibly
1400,https://www.adforum.com/creative-work/ad/player/34459069/fitting-in/above-the-influence,television fitting in for above the influence by mckinney
1401,https://www.adforum.com/creative-work/ad/player/34459088/amazing-roger-federer-trickshot/gillette,web film amazing roger federer trickshot for gillette
1402,https://www.adforum.com/creative-work/ad/player/34459089/helmet/sportchek,television helmet for sportchek by bos advertising
1403,https://www.adforum.com/creative-work/ad/player/34459181/nothing-is-faster/k-swiss,television nothing is faster for kswiss by mile 9  nothing is faster
1404,https://www.adforum.com/creative-work/ad/player/34459199/shaq-stein/comcast,television shaq  stein for comcast by digitas boston  dream big
1405,https://www.adforum.com/creative-work/ad/player/34459205/venus/tide-sport,web site venus for tide sport by saatchi  saatchi ny  style in as option clean is not
1406,https://www.adforum.com/creative-work/ad/player/34459210/never-ending-game/powerade,case study never ending game for powerade by publicis sapient  keep playing
1407,https://www.adforum.com/creative-work/ad/player/34459221/raven/old-spice,television raven for old spice by wieden  kennedy  anything is possible when you use old spice
